Registro MySQL,Nome do Pai My SQL,Nome da Mãe MySQL,Registration Mongo,FatherName Mongo,MotherName Mongo,Comparação
033775,"nw ch hu* alba regia foo fighter, jw",hu* alba regia venus,033775,alba regia foo fighter,alba regia venus
033157,gic pt* hanylou norwegian dawn,ch br* pax deorum's amapola von mighty ,033157,hanylou norwegian dawn,
033345,ch de* justcoons do mani,ic br* l. b. master isis,033345,,l. b. master isis
033346,ch de* justcoons do mani,ic br* l. b. master isis,033346,,l. b. master isis
033589,at* winerau's enzo,at* davina high society ,033589,,
033919,ar* ic maele eliot,ar* maele emily,033919,maele eliot,maele emily
033740,pl* indiana jones frotka,br* katzecoon aretha ,033740,,
033709,nw gic br* sirijjy abaporu,ic sk* anabelah sirijjy bell arden,033709,sirijjy abaporu,anabelah sirijjy bell arden
029928,ch de* little prinz vom kaiserberg,sk* calista snow bell arden,029928,,
033742,pl* indiana jones frotka,br* katzecoon aretha ,033742,,
033367,br* lakshmy the great jay gatsby,br* lelu heloá ,033367,,
033743,pl* indiana jones frotka,br* katzecoon aretha,033743,,
033221,ch br* ghattas mocha,br* vale dos faraós mytzkia,033221,ghattas mocha,
" 027620",gic de* thueringen's back in black,br* growligth thayla," 027620",,
029022,ru* larix ladagor of gipsy flower,br* gipsy flower aurora boreal lilás,029022,,
034296,br* rudokas cats snowbell ,br* rudokas cats jennifer ,034296,,rudokas cats jennifer
053359,lv* su meile yukon ,ru* sueno salvage lessy,053359,,
034295,br* rudokas cats snowbell jr,sc br* rudokas cats jennifer ,034295,,rudokas cats jennifer
033613,br* naianson mister harry,br* bless kellyas berta strudell,033613,,
033780,"ic br* eragon de saint christin, jw",br* funny's place scarlet,033780,eragon de saint christin,
033452,br* ghattas tom quartz,br* vanlui isolda,033452,,
033573,it* picasso,pl* daphine snowcats village,033573,,
028664,br* dean del huescan,br* promenade's lady sofie i,028664,,promenade's lady sofie ii
034028,sc fi* lumikissan tossavainen,pl* bulma imildara,034028,,
034027,se* manta's astor,ch fi* cherrytail's las vegas,034027,,
033213,it* leaena scacco matto,br* d'arcoons joana d'arc,033213,,
027465,"ch pt* mambo of kenfthis, jw",es* dega-bulus lee-anne of hanylou,027465,,
025296,"sc de* baloghshof jack frost, dsm",br* goldy dynasty lauren,025296,,
030791,hu* alba régia napalm,"ch us* bondi's gone to rio, dm",030791,,
030795,br* lelu mendel,br* pax deorum's amapola von mighty,030795,,
027431,ch br* lelu mendel,ch br* pax deorum's amapola von mighty,027431,,
032812,br* mahayana francesco of the morisette,br* mahayana lauren-hill of morisette,032812,,
038532,ch br* ghattas mocha,br* ghattas scarlett,038532,ghattas mocha,
034063,kashimir of beyrouth *cz,rachelle of beyrouth *cz,034063,,
034061,kashimir of beyrouth *cz,rachelle of beyrouth *cz,034061,,
034059,kashimir of beyrouth *cz,rachelle of beyrouth *cz,034059,,
033343,ch de* justcoons do mani,ic br* l. b. master isis,033343,,l. b. master isis
027938,ch ar* imagination harpo,ch br* british castle's lady shiva,027938,imagination harpo,
035868,gc us* suavere's veni vedi vici,"us* noblessa's larissa, dm",035868,,
,br* bastethaus amadeus of kalantara,br* kalantara luz da lua,,highlandkatz twist and shout,
033789,br* magnum de saint christin,br* betsy de saint christin,033789,,betsy de saint christin
034822,br* mayasprince jack,ch br* gold dynasty annie lee,034822,,
034821,br* mayasprince jack,ch br* gold dynasty annie lee,034821,,
034182,br* ghattas michael kors,br* ghathas alice,034182,,
034181,ch br* ghattas mocha,br* ghattas maria joana,034181,ghattas mocha,
033179,it* leaena scacco matto,ch br* villara cyndi lauper,033179,,villara cyndi lauper
033463,ch br* spielberg's fellini  ,br* princess of persia radjá ,033463,,
033461,ch br* spielberg's fellini  ,br* princess of persia radjá ,033461,,
033790,br* magnum de saint christin,br* betsy de saint christin,033790,,betsy de saint christin
033165,gic br* luara's seti,ic br* sons of horus mitzee,033165,,
034905,ch br* ghattas mocha,fr* d'eden lover valerie,034905,ghattas mocha,
034907,br* ghattas mozart of passione,br* firenso flor de liz,034907,,
032900," br* muskogee afrikan rambert"," br* muskogee kaleisha",032900,,
033350,br* muskogee shaman,br* muskogee ana raio,033350,,
032721,es* wilkinson oscar of muskogee,br* muskogee bonanza,032721,,
,de* pokanoket federico fellin,br*  princes holly of kudos,,highlandkatz twist and shout,
033776,"nw ch hu* alba regia foo fighter, jw",hu* alba regia venus,033776,alba regia foo fighter,alba regia venus
,ch pt* majesticpride shadow weaver,pt* added addiction blanche neige,,highlandkatz twist and shout,
,ch ca* majesticpride shadow weaver,pt* covergirl blanche neige,,highlandkatz twist and shout,
030595,ch us* rags2riches olyver of dolcevitarags,us* rags2riches stephanie,030595,,
033653,us* rockcreek kevin of dolcevitarags,br* muntaz-i-mahal marianne,033653,rockcreek kevin of dolcevitarags,
,ca* dazzledots amazon of tigrinus,br* tigrinus kihara,,highlandkatz twist and shout,
034240,"gic se* zygot's cornetto, dvm",se* zygot's yam-yam,034240,,
034246,"gic se* zygot's corneto, dvm","se* nc's vogue, jw",034246,,
034270,ic pl* ad damir sekret,pl* benguela sekret,034270,,
033795,cz* nero of beyrouth,ch pt* lusocats heidi,033795,,
033694,ch de* diamondbeach easy rider,br* katzecoon fergie,033694,,
,ch br* ghattas mocha,fr* d'eden lover valerie,,highlandkatz twist and shout,
22/8/11,ar* the avengers obi-wan kenobi jedi,li* harmony of bastet,22/8/11,,
043040,br* pax deorum's sócrates,ic br* foro romano valikiria,043040,,
042872,br* magahara veloster,br* l. b. master zoé,042872,magahara velóster,l. b. master zoé
033765,gic de* amoudaras poker face,br* d'zara sweet moon,033765,amoudara's poker face,
043308,ru* viva vogue summertime,ru* alice golden lucky country,043308,viva vogue summertime,alice golden lucky country 
043399,br* gennetos abathos ,br* portal de hórus catelyn ,043399,,
,br* meimei picollo,br* korban blanche,,highlandkatz twist and shout,
034098,jp* williamina amadeus,isis by imagine glamour *cz jw,034098,,
024954,br* chinook's place armand,br* marilyn monroe de saint christin,024954,,
033941,se* harley honey's blackline,gic no* migotos karoline,033941,harley honey's blackline,migoto's karoline
033945,se* harley honey's blackline,gic no* migotos karoline,033945,harley honey's blackline,migoto's karoline
033687,br* zarref golden dominic,br* zarref silver gretha,033687,,
033554,ch us* gildethros nut miadore,us* gildethros torty miadore,033554,,
033736,br* magnum de saint christin ,br* isis de saint christin,033736,,
033868,ic fi* siriuksen Ålgotcurl,br* aruak betsy,033868,,
8/07/08,de* phu quoc's dino ferrari,"de* felidae's lupine, jw",8/07/08,,
033809,ch br* zarref silver rudá,ch br* zarref rita hayworth,033809,zarref silver rudá,zarref rita hayworth
034467,ch br* zarref silver rudá,ch br* portal de horus kaliandra,034467,zarref silver rudá,portal de hórus kaliandra
034179,uy* luciernagas lagunas,br* ravagnani agnes 2nd,034179,lucienargas lagunas,ravagnani agnes 2nd
034164,gic us* rhamjoge ants n pants,"gic br* ghattas capitu, jw",034164,rhamjoge ants n pants,ghattas capitu
034239,nw sc br* ghattas blackjack,us* rhamjoge belle-of-the-ball,034239,ghattas blackjack,rhamjoge belle-of-the ball
026375,ic apache of kudos *br,no* arctic coons zayah,026375,,
042823,luna huan,ramallah liz,042823,,
043235,james sun&snow,laska  goldenbri *ee,043235,,
042540,quentin goldenbri *ee,unique bell arden *sk,042540,,
042824,luna huan,ramallah liz,042824,,
032227,ar* michel beaumont uxmal,ar* obini lo bi tanko,032227,,
,,,,highlandkatz twist and shout,
032133,fr* sansara caruso,fi* arhantin comtesse,032133,,
030692,sc cz* happy eyes rudolf,us* felichaun ariadna of lofoten,030692,,
034559,gic br* sweet moon pablo picasso,ic lv* exotic kingdom iwalani,034559,,exotic kingdom iwalani
035037,es* maradan acorazado of sweet spices,pt* true star sweet dreams,035037,,
034060,kashmir of beyrouth *cz,rachelle of beyrouth *cz,034060,,
037973,ar* bleu regard doux leon,br* montanas radjha of blumenkatzen,037973,,
033997,"iw, sgc us* bluegrasrags apollo of olympodolls",ca* darlinlilldolls pandora,033997,,
025517,ic ar* imagination brian adams,br* british castle's lady zanta,025517,,
033815,ch us* rhamjoge benjamin,"rw, gc us* summerstar love affair of rhamjoge",033815,,
034041,br* kairosdomos apolo,br* katzecoon louise,034041,kairosdomos apolo,
031732,gic cardinal de fer et velours *fr,eliette d'izel-mor *fr,031732,,
034830,ch br* ghattas mocha,br* ghattas ludimila,034830,ghattas mocha,
034429,pl* moby dicky z domu violi,pl* lavender love inez,034429,,
028220,busi-bú harry newman,busi-bú blondie,028220,,busi-bu blondie
034860,ch ca* majesticpride shadow weaver ,pt* added addiction blange neige,034860,,
,br* ghattas biscuit,fr* latin lover electra,,highlandkatz twist and shout,
,ch br* ghattas mocha,br* ghattas scarlet,,highlandkatz twist and shout,
034252,us* beaubell's renoir,ch us* furr-b sweet star,034252,beaubell's renoir ,
,ch br* ghattas mocha,br* ghattas devassa,,highlandkatz twist and shout,
040490,ic ar* caresses bleues ares,ca* arcattarags it is sunny in rio,040490,,
034648,"ww'11'12 sc us* parti wai bon jovi, dsm",us* parti wai willow,034648,,
034650,"ww'11'12 sc us* parti wai bon jovi, dsm",us* parti wai willow,034650,,
034566,br* british castle boris,br* british castle sabrina,034566,,
034403,ch br* villara fenix,gic br* eloah silce coonies,034403,villara fenix,eloah silcecoonies
034649,"ww'11'12 sc us* parti wai bon jovi, dsm",us* parti wai willow,034649,,
032752,br* heavenly bliss' heaven can wait,gic br* spielberg's mihra,032752,,
034472,cz* junipero sky beyrouth of bajacoon,br* petcoon safira of bajacoon,034472,,petcoon safira of bajacoon
034837,cz* junipero sky beyrouth of bajacoon,cz* kathrin sky beyrouth of bajacoon,034837,,
034604,ch br* spielberg's fellini,br* princes of persia radjá,034604,,
,br* yahweh nissi narciso,br* shivani desaint christin,,highlandkatz twist and shout,
034503,it* starsupernova santos,it* skysupernova shastijé,034503,,
033577,ic br* british castle's mco ablaze magahara,sc br* gatitude amélie poulain,033577,british castle's mco ablaze magahara," gatitude amélie poulain"
037885,br* pupadepeza gronin,silmarilions speranza,037885,,
033564,it* leana shockwave fa sognare ,gic br* eloah silcecoonies,033564,leaena shockwave fa sognare,eloah silcecoonies
034838,cz* junipero sky beyrouth of bajacoon,cz* kathrin sky beyrouth of bajacoon,034838,,
034040,br* kairosdomos apolo,br* katzecoon louise,034040,kairosdomos apolo,
034552,ch se* utblicken's viggen,se* nc's funny funny,034552,utblicken's viggen,nc's funny funny
033366,pl* indiana jones frotka,br* katzecoon bessie,033366,,
034362,nw sc uk* windymeadow ivanovic,ic br* sirijjy aracaju,034362,windymeadow ivanovic,
034347,"ic br* eragon de saint christin, jw",br* funny's place snow baby,034347,eragon de saint christin,
033982,"nw sc br* cardigans black francis, jw dsm dvm","ch cheryl ann od vajgaru* cz, jw",033982,cardigans black francis,
034274,ic harison rauschen cattery *ru,ic fanny rauschen cattery *ru,034274,harison rauschen cattery ,
033749,ic ru* your majesty favorite,ch ru* your majesty yana,033749,your majesty favorite,your majesty yana
028277,br* yaciretá babouche,br* yaciretá nuova speranza,028277,,
034096,br* aruak adam,br* aruak curl ginger,034096,,
030241,br*  yaciretá el shadai,br* yaciretá imperatrice du soleil,030241,,
034428,pl* moby dicky z domu violi,pl* lavender love inez,034428,,
034474,br* the morisette blue noah,br* mahayana lauren-hill of morisette,034474,,
034572,ic ar* bosques vikingos nemo,ar* bosques vikingos utopia,034572,,
034797,ic br* portal de hórus celebor,ch us* adoraelves citandra,034797,portal de hórus celebor,adoraelves citandra
033546,br* mumtaz-mahal mind crazy son,br* thunderkeys agla tiany,033546,,thunderkeys agla tiany
033496,it* cheers beauty's norman,it* icingsugar's nausica,033496,,
,br* magahara apollo,br* cerberuss bella,,highlandkatz twist and shout,
034582,"nw ic hu* alba regia foo fighter,jw",hu* alba regia venus,034582,alba regia foo fighter,alba regia venus
034515,br* ghattas alexander,br* ghattas livia,034515,,
033606,ch br* kocka bella brilliant edition,nl* el chakcharan miss divine,033606,kocka bella brilliant edition,elchakcharan miss devine
032995,be* razzamatazzl diesel,us* ez2luv faith of el chakcharan,032995,,
034647,sc us* anona wizard of magie noire,ic ar* bigshot greta garbo,034647,,
034024,bolla d'gato kowalski,vanlui stephenie meyer,034024,,vanlui stephenie meyer
033375,sc br* ravagnani arthur 5th,br* ravagnani dalila 26th,033375,ravagnani arthur 5th,
034448,pl* moby dicky z domu violi,pl* lavender love inez,034448,,
034402,ic br* magahara extasy,br* cerberuss lucy,034402,magahara extasy,cerberus lucy
034928,es* omkara bart the black,es* euskadicoon ezizen,034928,,
,ghattas mozart of passione,passione annette of passione,,highlandkatz twist and shout,
,gc moon charm luke skywalker,purrinlot sweet rachel,,highlandkatz twist and shout,
033856,ch pt* true star brown sugar,br* aruak summer,033856,,
034591,br* sirijjy cartolah meu sambah,de* r-sirijjy vom mühleneck,034591,sirijjy cartola meu sambah,r-sirijjy vom mühleneck
034594,br* sirijjy cartolah meu sambah,de* r-sirijjy vom mühleneck,034594,sirijjy cartola meu sambah,r-sirijjy vom mühleneck
033920,ic ar* maele eliot,ar* maele emily,033920,maele eliot,maele emily
,roggenteins spider,roggenteins melrose ave,,highlandkatz twist and shout,
034479,br* ghattas alexander,br* ghattas mahayana farfalla,034479,,
031315,gic br* d'zara van cleef,br* sweet moon d'zara,031315,,
026569,br* fluffy cats royal,br* promenade's lady monalize,026569,,
,,,,highlandkatz twist and shout,
,edipus chopin of dlicats,beyonce de saint chrsitin of dlicats,,highlandkatz twist and shout,
033791,br* magnus de saint christin,br* betsy de saint christin,033791,,betsy de saint christin
033787,br* magnum de saint christin,br* maya de saint christin,033787,,
,sc red tiger pers panda jw of agaro pers,ch love face look at me of agaro pers,,highlandkatz twist and shout,
,ferrkat judan,sekhmet queen sindel,,highlandkatz twist and shout,
,ferrkat judan,sekhmet queen sindel,,highlandkatz twist and shout,
,ferrkat judan,sekhmet queen sindel,,highlandkatz twist and shout,
034755,br* katzecoon frederico,br* katzecoon louise,034755,katzecoon frederico,
034724 (RR),sir oddin curl,us* curlessence oil of gladness,034724 (RR),,
,sir oddin curl,us* curlessence oil of gladness,,highlandkatz twist and shout,
035462,ch pt* true star brown sugar,br* aruak eglantine,035462,,
034675,ch james bond of vingilot *cz,pale ale av persicum *no,034675,,
034458,br* dangelo guga,br* lelu shakira,034458,,
034062,cz* kashmir of beyrouth,cz* rachelle of beyrouth,034062,,
032935,ic no* mydele's ask,sc dk* wytopitlock chloé,032935,mydele's ask,
031974,"sc br* triunfo anthony, dsm dvm",ic br* triunfo galadriel,031974,triunfo anthony,
027762,"sc br* triunfo anthony, dvm dsm","nw, sc no* mydele's embla, dvm dsm",027762,triunfo anthony,mydele's embla
1194/9/13,"gic fi* birregin lucky lad, jw",gic ru* en reemen pepi ta ,1194/9/13,birregin lucky lad,en reemen pepi ta
034207,pl* indiana jones frotka,gic br* ravagnani diamond black 25th,034207,,ravagnani diamond black 25th
,ca* dazzledots logan of lumiau,ch br* tigrinus inca of nazca,,highlandkatz twist and shout,
041721,br* segata kludd,br* segata monalisa,041721,segata kludd,segata monalisa
035345,ic br* british castle's mco ablaze magahara,sc br* gatitude amelie poulain,035345,british castle's mco ablaze magahara," gatitude amélie poulain"
035347,ic br* british castle's mco ablaze magahara,sc br* gatitude amelie poulain,035347,british castle's mco ablaze magahara," gatitude amélie poulain"
035348,ic br* british castle ablaze magahara,gic br* gatitude amelie poulain,035348,," gatitude amélie poulain"
035190,ch de* diamod beach easy rider,br* katzecoon queen mary,035190,,
035350,"ch br* magahara aspen i, jw",br* villara hélida,035350,magahara aspen i,villara hélida
035351,"ic br* magahara aspen i ,jw",br* villara hélida,035351,magahara aspen i,villara hélida
035352,"ic br* magahara aspen i ,jw",br* villara hélida,035352,magahara aspen i,villara hélida
035353,"ch br* magahara aspen i, jw",br* villara hélida,035353,magahara aspen i,villara hélida
034962,gic de* bonfires orlando blue,gic gigi od vajgaru *cz,034962,,
035463,ch pt* true star brown sugar,br* aruak eglantine,035463,,
035458,ru* ark star mr sunshine,br* aruak diadorin,035458,ark star mr sunshine,
035464,ch pt* true star brown sugar,br* d'zara aira bella,035464,,d'zara aira bella
035466,ch pt* true star brown sugar,br* d'zara aira bella,035466,,d'zara aira bella
034382,br* ghattas pyerre,br* ghattas allegra,034382,,
035540,br* ghattas pyerre,br* ghattas allegra,035540,,
035541,br* daruma bolt,br* aruak brownie,035541,,
035497,obelus della tribú del deserto *it,opella parva della tribú del deserto *it,035497,,
035298,ic no* tojo polaris charlie haden,br* kairosdomos fiúza bella,035298,tojo polaris charlie haden,kairosdomos fiúza bella
035297,ic no* tojo polaris charlie haden,br* kairosdomos fiúza bella,035297,tojo polaris charlie haden,kairosdomos fiúza bella
034956,ic no* tojo polaris charlie haden,br* ravagnani mikaella 62nd,034956,tojo polaris charlie haden,
,gic br* felina folia wolf black ,at* freeclimber kassandra ,,highlandkatz twist and shout,
043280,gic br* felina folia wolf black ,at* freeclimber kassandra ,043280,felina folia wolf black,
038335,de* log cabin shags polar bear,ru* best coon josephine,038335,,
034859,gic us* rhamjoge ants n pants,br* lotie sweet caroline,034859,rhamjoge ants n pants,lotie sweet caroline
034614,br* bengalbrasilis portinary of zanco,br* zanco naome,034614,,
,br* bengalbrasilis portinary of zanco,br* zanco maria eduarda,,highlandkatz twist and shout,
035102,"nw, sc br* ghattas blackjack, dvm",br* lotie skyfall,035102,ghattas blackjack,lotie skyfall
036513,ch de* belamy's chopard,"de* belamy's hot pursuit, dm",036513,,
035103,"nw, sc br* ghattas blackjack, dvm",br* lotie skyfall,035103,ghattas blackjack,lotie skyfall
035657,es* ginoba conor of jem-dandy,ch ru* jem-dandy arishka,035657,,
035697,fr* divination gino,ch br* ghattas coco chanel,035697,,ghattas coco chanel
035700,br* ghattas michael kors,br* vanlui isolda,035700,,
033820,br* sweet moon derek,br* bless kellyas tinker bell,033820,,bless kellyas tinker bell
034641,br* sweet moon derek,br* bless kellyas tinker bell,034641,,bless kellyas tinker bell
036863,de* bengal vision magic midinight,ar* planeta bengal sweet candy of yaguarete,036863,,
1192/9/13,"gic fi* birregin lucky lad, jw",gic ru* en reemen pepi ta ,1192/9/13,birregin lucky lad,en reemen pepi ta
8/9/13,"gic fi* birregin lucky lad, jw",gic ru* en reemen pepi ta ,8/9/13,birregin lucky lad,en reemen pepi ta
1184/8/13,"nw sc ar* misión lofoten nikolay, jw","ar* estrella del sur umma, jw",1184/8/13,mision lofoten nikolay,estrella del sur umma
1166/11/12,la lune d'or jackson,la lune d'or madonna,1166/11/12,,
035286,br* heavenly bliss' sweet surrender i,br* heavenly bliss' felicity,035286,,
035602,ic ar* maele eliot ,br* vales do zagro mary jane,035602,maele eliot,vales do zagro mary jane
034115,dk* coogan's heimdall,br* triunfo pin up blue,034115,coogan's heimdall,triunfo pin up blue
34652,no* mydele's ask,br* triunfo no angel,34652,mydele's ask,triunfo no angel
034714,pt* true star brown sugar,br* d'zara mirella,034714,,
035506,gic de* amoudara's poker face,br* d'zara jessye norman,035506,amoudara's poker face,
034364,ic ru* your majesty favorite,ic gb* windymeadow bellissimo,034364,your majesty favorite,
035703,br* ghattas alexander,br* ghattas livia,035703,,
036061,ch super partes iuxta fontem *it,br* ravagnani agnes 2nd,036061,,ravagnani agnes 2nd
035205,gc gb* limatz calvin klein,gb* bumpkin layla,035205,,
035204,gb* alejandro the littleprince,gb* bumpkin black opal,035204,,
034957,ic no* tojo polaris charlie haden,br* ravagnani agnes 2nd,034957,tojo polaris charlie haden,ravagnani agnes 2nd
034951,ic no* tojo polaris charlie haden,br* ravagnani mikaella 62nd,034951,tojo polaris charlie haden,
035522,ca* dazzledots logan of lumiau,fr* pantherabengals carole of lumiau,035522,dazzledots logan of lumiau,pantherabengals carole of lumiau
035523,ic fr* pantherabengals machu picchu,us* anjali baghera of lumiau,035523,pantherabengals machu picchu,anjali baghera of lumiau
035524,ca* dazzledots logan of lumiau,fr* pantherabengals carole of lumiau,035524,dazzledots logan of lumiau,pantherabengals carole of lumiau
,ca* dazzledots logan of lumiau,fr* pantherabengals carole of lumiau,,highlandkatz twist and shout,
035526,nl* bengalivo without words of kanpur,nl* praslin's pure gold,035526,,
035265,"nw gic dk* coogan's dangerfield, jw",it* clabacoon's smart & chic,035265,coogan's dangerfield,clabacoon's smart & chic
035093,ic dk* coogan's cameron poe,"ic dk* coogan's winterfield, jw",035093,,
035240,ch se* utblicken's viggen,gic no* migoto's karoline,035240,utblicken's viggen,migoto's karoline
035933,us* harwood botticelli,de* miramacats patched girl of fortuna,035933,,
,,,,highlandkatz twist and shout,
12888/10/13,fr* d'eden lover g andrew of lofoten,ar* mision lofoten nicole,12888/10/13,,
037348,gc us* catillak's sketchers,"rw, ch us* jubileum's don't ease me in",037348,,
035573,br* spazio fellini sappho,br* spazio fellini soyan,035573,,
035575,br* spazio fellini sappho,br* spazio fellini soyan,035575,,
034562,br* lakshmy the great jay gatsby,br* kaffa sherrard georgia,034562,,
042081,"nw sc br* cardigans killing joke, jw dvm dsm",br* cardigans zwan,042081,cardigans killing joke,
034616,br* jungle's iron of zanco,us* millwood kimmy mia of moreland,034616,,
035368,it* leaena shockware fa sognare,br* villara hanna,035368,leaena shockwave fa sognare,villara hanna
035107,br* d'arcoons tiguan,br* d'arcoons gaya,035107,d'arcoons tiguan,d'arcoons gaya
034969,br* bengal brasilis portinary of zanco,br* moreland lorena,034969,,moreland lorena
035914,se* laterna magica's blackfeet,se* laterna magica's anastasia,035914,,
035235,ic fi* lumikissan hoo moilanen,ic bibinka sweet darling *cz,035235,lumikissan hoo moilanen,
034931,"nw sc es* hispanocoon uriah heep, jw dvm",ic it*suryamainecoon tabata,034931,hispanocoons uriah heep,suryamainecoon tabata
035371,it* leaena shockwave fa sognare,br* villara hanna,035371,leaena shockwave fa sognare,villara hanna
042624,"ww’16 sc br* ghattas blackjack, dvm dsm",us* sunny ridge sorbet of wishes,042624,,sunny ridge sorbet of wishes
,br* catclass leão telo of feijó,littlecat candy of feijó,,highlandkatz twist and shout,
,br* catclass leão telo of feijó,br* fluffy cats karoll,,highlandkatz twist and shout,
037939,fr* d'eden lover joker of solet,ru* solet dochka,037939,,
035274,"sc br* triunfo anthony, dvm dsm",us* nascat texas rose,035274,triunfo anthony,
034932,nl* coon casa urban legend,us* paleeni's painted rose of coon casa,034932,,
034876,magnum de saint christin *br,maya de saint christin *br,034876,,
034871,magnum de saint christin *br,us* pajeans lady jasmine,034871,,
034216,indiana jones frotka *pl,br* katzecoon aretha,034216,,
034509,de* justcoons ta rot,br* ravagnani giovanna baby 34th,034509,justcoons ta rot,ravagnani giovanna baby 34th
034994,de* justcoons tarot,gic br* ravagnani diadmond black 25th,034994,justcoons ta rot,ravagnani diamond black 25th
035412,de* justcoons ta rot,de* justcoons just pollyana,035412,justcoons ta rot,justcoons just pollyana
034831,de* elphinstone pink floyd,de* bailala's jade azul crema,034831,,
035408,nl* timaracoon will power,fr* little big horn's frutti tutti,035408,,
031125,de* miramacats premiere,br* heavenly bliss' ushuaia,031125,,heavenly bliss' ushuaia
035411,de* justcoons ta rot,de* justcoons just pollyana,035411,justcoons ta rot,justcoons just pollyana
029275,gc us* kewlkats silver legacy of jubileum,us* jubileum's mattea,029275,,
035564,de* justcoons tarot,br* ravagnani dalilla 26th,035564,justcoons ta rot,
,ca* dazzledots logan of lumiau,br* tigrinus inca,,highlandkatz twist and shout,
,"ca* kanpur cherokee, jw",br* lumiau alicia,,highlandkatz twist and shout,
042306,lennox des motards en delire *fr,"br* aruak sia lexi, jw",042306,,aruak sia lexi
035512,muca junior del huescan *br,chandele del huescan *br,035512,,
035515,muca junior del huescan *br,chandele del huescan *br,035515,,
035514,muca junior del huescan *br,chandele del huescan *br,035514,,
035765,adam from lambs country *ua,kasumi joy my soul *ua,035765,,
036814,gic fr* pantherabengals machu picchu,us* anjali baguera of lumiau,036814,pantherabengals machu picchu,anjali baghera of lumiau
036541,ca* dazzledots logan of lumiau,br* lumiau zorayde,036541,dazzledots logan of lumiau,lumiau zorayde
035045,"fac ar* pampa guilty of la diabla, dsm",ar* la diabla de afa bat,035045,,
036540,ophium aloona of rio de janeiro *pl,br* tigrinus gaby of rio de janeiro,036540,,
035444,ic us* laziblues venancio of la diabla,us* british empire aspen of la diabla,035444,,
034685,gic br* magahara extasy,br* cerberuss lucy,034685,magahara extasy,cerberus lucy
035446,wch edvin van der sar von bullerbue *de,super coat the lion king *nl,035446,,
035044,pokerface of thommy's town-house *de,cherish champagne british velvet *cz,035044,,
035381,gic br* l. b. master luan,nl* timaracoons high line,035381,l. b. master luan,
035042,zorro of the pepper king *hu,hu* bársonyos mancs hanna,035042,,
035379,gic br* l. b. master luan,nl* timaracoons high line,035379,l. b. master luan,
035043,gic dandelion von plüschland *de,ch alice of little flower's * hu,035043,,
035445,ch spike van black lake *nl,dana dane van de catskill *nl,035445,,
035238,ch se* utblicken's viggen,gic no* migotos karoline,035238,utblicken's viggen,migoto's karoline
034643,ch de* justcoons do mani,ic br* l. b.master ivy,034643,,l. b. master ivy
035257,ic br* zarref silver rudá,ch br* zarref golden kali,035257,zarref silver rudá,zarref golden kali
033689,br* zarref golden dominic,br* zarref silver gretha,033689,,
035839,br* agata lord wolfgang,br* zarref golden dora,035839,,
036384,br* agata lord wolfgang,ic br* portal de horus kaliandra,036384,,portal de hórus kaliandra
035382,ic ru* suliko's mon chery,br* promenade's lady kinder rose,035382,,
035201,br* gurtler's clark kent,br* promenade's lady anuska,035201,,
035115,de* diamond beach flash gordon,br* devendra stella mc cartney,035115,,
036580,"it* starsupernova tartaro, jw",honda akord *pl,036580,,
,br* catclass leão teló of feijo,br* fortuna titania of feijo,,highlandkatz twist and shout,
,br* catclass leão teló of feijo,br* fortuna titania of feijo,,highlandkatz twist and shout,
037757,us* co-bridge dark bear of anjelikatz,it* anjelicats amelie,037757,,
033921,ic ar* maele eliot,ar* maele emily,033921,maele eliot,maele emily
035453,br* dealles zaphir of catclass,br* milano angelina jolie of catclass,035453,,
035591,ar* lovespell derby,first dream de luxe *fr,035591,,
035861,ic ar* maele eliot,ar* maele augustine,035861,maele eliot,maele augustina
036276,br* magahara lenon,br* katzecoon princess bella,036276,magahara lenon,katzecoon princess bella
036698,ch fi * arhantin harrison,ar* mision lofoten amanda,036698,arhantin harrison,mission lofoten amanda
035854,"fi* birregin lucky lad, jw",gic ru* en reemen pepi ta,035854,birregin lucky lad,en reemen pepi ta
035811,"ww'11'12 sc us* parti wai bon jovi, dsm",br* garfielcats brisa,035811,,
035812,"ww'11'12 sc us* parti wai bon jovi, dsm",br* garfielcats brisa,035812,,
035810,"ww'11'12 sc us* parti wai bon jovi, dsm",us* parti wai zafira,035810,,
035668,br* magahara apollo,br* betunes lara,035668,,
036700,fi* arhantin harrison,ar* mission lofoten amanda,036700,arhantin harrison,mission lofoten amanda
035065,at* mainesfield's caspian,br* thundera kiara,035065,,
035873,ru* double take edition deluxe,fr* d'eden lover g'suzzara,035873,double take edition deluxe,d'eden lover g'suzzara
034031,prince of kudos *br,br* mainecooncats lilith,034031,,
034029,prince of kudos *br,br* mainecooncats lilith,034029,,
035593,ar* lovespell derby,first dream de luxe *fr,035593,,
036056,ch gangster od vajgaru *cz,iren golden creek *cz,036056,,
035595,br* kairosdomos fuzi,br* felinafolia bella cullen,035595,kairosdomos fuzi,felina folia bella cullen
038438,ca* kanpur death star,ar* aldea bengals irina,038438,,
035312,nero of beyrouth *cz,ch pt* lusocats heidi,035312,,
036055,de* log cabin shags kashmir,dk* aloa's guadalupe,036055,,
036502,de* justcoons ta rot,br* british castle's mco cherry,036502,justcoons ta rot,british castle's mco cherry
035744,br* sweet moon derek,br* sweet moon d'zara,035744,,
036057,ch super partes iuxta fontem *it,gina dwa formaty *pl,036057,,
